track_id,track_name,popularity,explicit,duration_ms,added_at,album_id
3p84R45PM75ngq8XRoe45o,Nothing Matters,69,True,181750,2023-12-01T05:00:00Z,2YSFu2hX0S6fnXlaeqLhP3
5op6kdhlMQ4L0KH30GCZ5T,Angry,71,False,226735,2023-12-01T05:00:00Z,1AxMcdQRLguJqSZMxvRNdO
7LJETXmpThAx6IvUzczYNR,Hold Me Like a Grudge,68,False,215601,2023-12-01T05:00:00Z,5rHd8n9uWIpq9w0PP5ZcI3
7Az7rVogNu6XpLnykVI5fA,Blame Brett,68,False,176005,2023-12-01T05:00:00Z,4FJuBUAQv20qh8LAxDdzjN
4TPgBDOEVwywalXHFUUUQY,Modern Girl,69,True,223100,2023-12-01T05:00:00Z,4a6PlF2W6n5oZsKFyLqmP2
0bpmBKuehVqxXeYtdeTqEG,The Matrix,62,True,201722,2023-12-01T05:00:00Z,6gqw69YjxD8oXGZ2rp1pPd
3EjHI10QuKMoVBxcgpHrf3,Running In Circles,56,True,233321,2023-12-01T05:00:00Z,4TLVu9jrPLKpyPj1R3m2RW
2YmJZWGcy0yONMCsEKOuVD,Overcome,69,False,214723,2023-12-01T05:00:00Z,0kqOkJ9HCUD4AXKvvR6lb7
0oigSejhoNen2EdNAIFcm5,Hollywood Baby,64,True,187693,2023-12-01T05:00:00Z,2XS5McKf3zdJWpcZ4OkZPZ
2F7dO7OCqrxff66epaNPEU,Dancer,67,False,189493,2023-12-01T05:00:00Z,6AGtvMucIA2IRrLpVIP6ZR
35k8QihhSU5Z7Rqz7FD2nv,Shadow (I'm Breaking Down),56,False,218121,2023-12-01T05:00:00Z,0F93SGg55xfIxn8xXzbG93
4Akq61SpQYUE8IuE7hHNH8,Already Over,69,False,160640,2023-12-01T05:00:00Z,3c2fbU1EH35iSMWlTRqLih
4r5bMIasNl5uYBnzf9TYXU,Invisible Hand,57,False,234134,2023-12-01T05:00:00Z,3omXFuNbc0B6MlCm5Nf5Xn
4hvCxgioUiT85MCgfIhDP3,Too Close / Too Late,60,False,281052,2023-12-01T05:00:00Z,3UCGVgftlIKV8uOB92cqkk
1BO9znQb8BbJ5W8KPAqgWE,Everything I Do Is For You,54,False,156349,2023-12-01T05:00:00Z,1isIpqlAXx9y1Q5JVTGiVC
0UNDrAptMY5glGrcdr93Kx,Happier (feat. Oli Sykes of Bring Me The Horizon),71,False,204458,2023-12-01T05:00:00Z,4Xkn1QDxrQQAp1IiK94PcV
5F3HNBitIp7FkxhBl8SNgW,We Need More Bricks,59,False,228600,2023-12-01T05:00:00Z,4f5JujhyhXEY2XByzlfrvK
7bbhu051CI6krV0M6lv7tl,Fake As Hell (with Avril Lavigne),69,True,179166,2023-12-01T05:00:00Z,39fNnKFUvJIyEyItTOoc9Z
3XV77GNuIPYff6T7bzjYy9,Your Side of Town,66,False,187653,2023-12-01T05:00:00Z,5yFMpRYQntO822gUiwoVzC
483ngpflrHCLnkBSXsSnsb,Stuck,67,False,182746,2023-12-01T05:00:00Z,08qd1EHSPOu0RHlIOgyYDf
5NRtdsFFlmyE8qDMgS08PE,Running Out Of Time,68,False,192440,2023-12-01T05:00:00Z,6tG8sCK4htJOLjlWwb7gZB
0Ef2EJ0YndF0GZMQHsrOvt,Young In America,59,False,224913,2023-12-01T05:00:00Z,1ZIQTACUeZjcf9xHHvCpQp
1pJk9Ai1GNT0HPWdRpgbBx,Caffeine,64,False,184615,2023-12-01T05:00:00Z,4XeleObofFq1o3lscbN9lO
5sp71CUt0jXRNqHblPGp7b,ballad of a homeschooled girl,82,False,203369,2023-12-01T05:00:00Z,1xJHno7SmdVtZAtXbdbDZp
7t01uN0kyKMEK8Ow9hhEXa,thoughts i have while lying in bed,54,False,219994,2023-12-01T05:00:00Z,57u0BXm756Oc5nKELfd6qR
0QligzLNiKkIKW1Ea2MFHt,A Little Bit Happy,66,False,195278,2023-12-01T05:00:00Z,1sijQqTWjxFFCYg71WR0oh
7oob8M60wM76SlqThEwoTC,Too Good At Raising Hell,57,False,229212,2023-12-01T05:00:00Z,7rynwXAYkqA8uExmOuXlwO
0Zp4PR3jLHfxcXdBdRLh7M,Atomic City,69,False,210842,2023-12-01T05:00:00Z,5ghPJVqhDvidfznC4O7tW3
0uuxAXS1X7kH0WjC0nD6q9,By The Time You're Reading This,56,True,190611,2023-12-01T05:00:00Z,0ImZVp5Lh6vnyMUkQtnQIw
6jOZiOe9s7TtTqvSMmuWTj,Can't Take It Slow,51,False,215781,2023-12-01T05:00:00Z,6yo1MiZJdkDZRkwg5n7Ec3
3CsJjIyl2Y6jz08DUuMMz8,I Got Heaven,57,True,178933,2023-12-01T05:00:00Z,7AcTyeT0AnB9CmNdi0Tq3l
1O7hVfI7ETQvQmPC0EqfY7,Landmines,65,True,175767,2023-12-01T05:00:00Z,6GcuTn1GfyA7uwTTJj3XgV
4EmnzJLkWYI9JyYTWtnOVT,Pull Me Through,61,False,188708,2023-12-01T05:00:00Z,4B9IAqwQaPYHQi7kJcpPFQ
22MaTYGutS36j4KOXfqvQn,The Falling Sky,53,False,218973,2023-12-01T05:00:00Z,3YCJJtpStsr9BbwmgF31qq
4zx4H3Q0ASymmPgbfUmeRo,Paper Machete,64,False,202776,2023-12-01T05:00:00Z,2ZTDmH94OLjeNaOvT7Ngwk
1byxxkw33SsLEYNRKdmaOQ,6 Pack and Cigarettes,54,True,174641,2023-12-01T05:00:00Z,0wjBE0IEyqotyrB9Uk2REe
7bMm4GSR0O90ZrrqsKf74G,Salt,53,False,187487,2023-12-01T05:00:00Z,1i029CHfpOok9L5nC1JWO2
71MVjTIeOQzPkEmfgL3uNc,MARRY KILL F*CK//,56,True,168975,2023-12-01T05:00:00Z,2Vs2Tn2p7N3KZGEnUmXFdp
6JfISacOvddHFsPkE8bE3Z,beautiful waste,52,False,149416,2023-12-01T05:00:00Z,7ntBWu8hyC7hIPqMwi5mJQ
2N9j5SNc6cQMYpUeyXYlBV,ALL CAPS (feat. John the Ghost),54,True,184910,2023-12-01T05:00:00Z,0IZ7BqP4lOHnDM7VUsCE8C
2TNyNqT3RBXhtNV7OiAgiC,The Narcissist,61,False,245225,2023-12-01T05:00:00Z,0gIZSG9WUDO3TK0B5y7UtU
1g8becOwXRFEkYukY94L99,What Now,57,True,226680,2023-12-01T05:00:00Z,34hq1FBvredIMga6KyZnF2
7omJfT9s6V2IpQNBYyq5C8,MY HOUSE,0,True,262941,2023-12-01T05:00:47Z,1H1ivGeE2LjPjE71OITTZs
44G2gUVQvNNZ6w3i05tR4n,Sensational (feat. Davido & Lojay),76,True,231109,2023-11-17T05:01:00Z,0tL8CzbfmF5poGm9puqALR
4WzfrBu4t3LVv1BSKWugbW,Water,0,False,200255,2023-12-01T05:00:47Z,6cWVXZCgpDJhvFOqB6o0DP
7DswEZZthZ6piQpL25qGAM,On My Mama,77,True,184258,2023-09-15T04:00:00Z,6WlGOgNNtpwFt2gfRFfqgZ
0J1YRLYhTG1MBosjidD7OI,Good Good,75,True,247100,2023-09-15T04:00:00Z,42dnGUpj3OEU4anDNW69j3
13eNzMdXHUinoWsxcRXTCW,Feelings (feat. J Hus),70,False,237852,2023-09-29T04:00:00Z,3cCpJc6LhvskN7i9w3WkaA
4nFrcGM7MY1mpoQCC7Kefj,Me & U,81,False,192935,2023-10-06T04:00:00Z,0D1Qm49Hq9cwYbRDeC1HGa
0Ani0foia32xeSDE2MdHWM,Get Close,65,False,171218,2023-11-17T05:01:00Z,75636FX5iYEcgCrLqcBtXr
3rgPcA3yCtvVCxvcVFcBxs,That's You,69,False,251038,2023-11-03T04:00:00Z,4oFFTDK2Af6FOPvoafwKjV
4SPazIWgMqArA81XKxgDZa,All or Nothing (feat. Ella Mai),60,False,190498,2023-11-17T05:01:00Z,3KxnjxwC38wxRIYl2tFo80
66PVdnWWemyJbvScVS6vJ0,How We Roll,69,True,199512,2023-09-15T04:00:00Z,2SCqEnMiuSZG4scznyel9x
6sg284TefDkBpFh0317Agp,Needs,68,True,146791,2023-09-15T04:00:00Z,0Ytzeqoskd5VfSVfGGA1SM
1zgHn1EqUyA0HqNYMdJ5ia,Best Time,77,True,82508,2023-11-03T04:00:00Z,26rTTXIEtEeSTan28AiLaV
7rZbFj5T5GzbIrVMrkw5AU,Press Me,76,True,127615,2023-11-10T05:00:00Z,0tL8CzbfmF5poGm9puqALR
1whAXVGN8AdfrnoXNIXfJf,Truth or Dare,0,False,190392,2023-12-01T05:00:47Z,6cWVXZCgpDJhvFOqB6o0DP
6Vuas3LiStIwzv3iG2WZV3,OUTTA CONTROL,58,True,205500,2023-09-15T04:00:00Z,3SOrMCFaErYHw8BDd1XxYi
6x4z51Q0PBhSs8NoGbJ5wk,From A Woman,62,False,182072,2023-10-13T04:01:00Z,41EnEbv52wuUZLFOdXH1d8
3JZjcKImHcmOI9ylL4zrSc,Bahamas Promises,78,True,184089,2023-10-06T17:04:43Z,4czdORdCWP9umpbhFXK2fW
6vcYqLsAJLK2UuG98DrFuU,Girls Need Love (Girls Mix) (feat. Victoria Monét),61,True,158350,2023-10-20T04:00:00Z,06oN7xkWw9ZJcbK6tIAI71
5YABYtKx9qa56vBjlXDbmw,Snooze (Acoustic) (feat. Justin Bieber),79,True,190464,2023-09-15T04:00:00Z,0bQ8NyqdTKKQpZHYhZqCUU
64TJKMfx0QxpuR7rTXL05c,Treasure In The Hills,64,False,189202,2023-09-15T04:00:00Z,5u7OrPu6BbadcZNWuH10VT
2ZqOCKuFkKhAZDRYI90EHb,Moonlight,59,True,160581,2023-11-17T05:01:00Z,1bLdis3p35wB1HX2ODuKhO
2ocJnGeHud74jyPlxN7XB7,One Of Them Days (feat. Monica),54,False,155355,2023-11-17T05:01:00Z,3KxnjxwC38wxRIYl2tFo80
3NiL2JcFIncyshy4KOKA73,Go Baby,65,False,236236,2023-09-15T04:00:00Z,6aWsHOGYXoEY1kxnxGMLwU
2xDglkKUh1x6SDHtlv8H8J,Waterfall (I Adore You),62,True,292940,2023-10-27T04:00:00Z,2JMwjCJEkSI2jskt9bMkG9
18QC5FsQ9FThInUrC6BScS,Be My Summer,65,False,186540,2023-09-15T04:00:00Z,1WStqZEbgRsqUNazxV7u9C
4HISFDmENrT1reZ5nMUe4l,R e s e n t m e n t,70,False,224187,2023-09-15T04:00:00Z,6mHQX0imf1GfctUD5cQEWi
4mYSL3RDHto3rcl7I57ndv,Moment Of Your Life (feat. Coco Jones),72,True,194159,2023-10-27T04:00:00Z,26rTTXIEtEeSTan28AiLaV
6v3wsybEOTeJ7wTlBJasJj,2000s R&B,56,True,223845,2023-09-29T04:00:00Z,1IGcLVZl44MScNh7QFf9Xr
3d4ATyPyoh5waQRY8DiXcf,Need Somebody (feat. Jazmine Sullivan),59,True,258159,2023-09-15T04:00:00Z,1Z67w2JtLfO8D2dP0Mwpy1
6Dae6DNW72nLZ6KGyE7aeH,Waiting For You (feat. Naomi Sharon),65,False,219998,2023-09-15T04:00:00Z,09l5EnCPP1AKIqaozUT6LQ
0lpo9c5J9uOZqMsXEei1gV,Through The Night (feat. Free Nationals),60,False,258023,2023-11-17T05:01:00Z,6owNWjSOZiMUKgGfRShwxN
71pFw48rIGZRAMbtWbA2XJ,Miss Romantic,61,False,201017,2023-09-15T19:05:50Z,6aWsHOGYXoEY1kxnxGMLwU
6kIgzGx7gH0qAKTFTF5GsU,Only Have Eyes 42,58,False,170026,2023-09-15T04:00:00Z,3440hCSfwYXxJcbQ0j3jAJ
3OgdnA3LYpJ6vxrfk6X3p4,Alright,68,True,173913,2023-09-22T04:00:00Z,6WlGOgNNtpwFt2gfRFfqgZ
2N6s3852GdbqhV29or63En,"It’s Not Me, It’s You (feat. Destin Conrad)",59,False,225533,2023-09-15T04:00:00Z,7bKq4j24ElIraQgGgitmTh
2fHKzcFXMme56EJMgFsudr,Crash & Burn,60,True,147096,2023-09-15T04:00:00Z,5u7OrPu6BbadcZNWuH10VT
0kP79Anpp0vz91aphg51jr,That's On You (feat. Future),74,True,263120,2023-11-10T05:00:00Z,0tL8CzbfmF5poGm9puqALR
3ria9Axw5mheRAOoP9bnof,WY@,71,True,207998,2023-10-27T04:00:00Z,26rTTXIEtEeSTan28AiLaV
3JmmzgSs6VvBa3gQzcijsm,When It Comes To You,63,False,168075,2023-10-06T04:00:00Z,0somiwdLc587aSOGWsJhTi
02DTkcgh0BpYrEYPO05Zex,Greatest Gift (feat. Lila Iké),64,False,192800,2023-09-29T04:00:00Z,3cCpJc6LhvskN7i9w3WkaA
3TLUPabatqnokgoZdfXUAV,How Does It Make You Feel,62,False,216436,2023-09-15T04:00:00Z,6WlGOgNNtpwFt2gfRFfqgZ
1eIXYZWEfJO3Na2LCCnIJE,Love Language,77,True,183893,2023-09-15T04:00:00Z,07w0rG5TETcyihsEIZR3qG
4Ep3FZomL0EAKeYqW0riz6,Stay Long (feat. Summer Walker),60,True,145054,2023-09-15T04:00:00Z,1Z67w2JtLfO8D2dP0Mwpy1
0VNe1ZE8U2baB3JKZpEBok,WHITE CROCS (with Ryan Trey),65,True,147773,2023-09-15T04:00:00Z,367frJ4GG9UMlXlMrVanYL
0qNH2olGC2AUMMptYsdrK5,Big Steppa,59,False,176720,2023-09-15T04:00:00Z,3dKdkVeR6hPjAOH5K2nYTh
4yZIlBKbrvOfQlhR0oZvwS,Rhythm & Blues,71,False,144026,2023-09-15T13:27:32Z,5avPK0nUF9JHE01pCFW0mB
1xs5R1koW93bXtXD2s59nR,ICU (with Justin Timberlake) - Remix,62,False,218566,2023-09-15T04:00:00Z,2WknTzc9xga0IgeYMY3pZ7
3ocGQh1erdD9zAfijHMQZu,Desire,63,False,293979,2023-09-29T04:00:00Z,67DWn1tZ245gendegv7Ioz
7tzeZLMnqlke2raEMeDZ9S,These Four Walls,62,False,185666,2023-09-15T04:00:00Z,01bSLjnn8QGscvuDqccWFd
7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,78,True,174229,2023-12-01T05:00:00Z,1ZVJTCW5rxpHKNgsNL91J2
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,97,True,162767,2023-12-01T05:00:00Z,4FftCsAcXXD1nFO9RFUNFO
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,94,True,143327,2023-12-01T05:00:00Z,3zu0hJJew2qXZNlselIQk8
6fNCrsrdIcgVd2aZZ0nnz4,Según Quién,88,True,142334,2023-12-01T05:00:00Z,5Fqjf9AmZPobGPRuyO2fJf
3XB5uhhlYSnkxpSihkNQwh,QLONA,88,True,172797,2023-12-01T05:00:00Z,1f2q2JQ3GFwIrWch2JLC0u
4MjDJD8cW7iVeWInc2Bdyj,MONACO,97,True,267194,2023-12-01T05:00:00Z,4FftCsAcXXD1nFO9RFUNFO
7ABLbnD53cQK00mhcaOUVG,LALA,95,True,197920,2023-12-01T05:00:00Z,3puAvurwvtvi1rodndIPW8
1HLaJowFbNM3MPyqnk5vjW,Labios Mordidos (with KAROL G),81,False,195373,2023-12-01T05:00:00Z,0HtbxbNfX3gME4K0SIR0lT
6XbtvPmIpyCbjuT0e8cQtp,Columbia,93,False,186000,2023-12-01T05:00:00Z,07kam1Dks7GIucbSelfvyX
6XSqqQIy7Lm7SnwxS4NrGx,CLASSY 101,92,True,195986,2023-12-01T05:00:00Z,4jtQUtS4ABgER3DnGfKJCv
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,94,True,191466,2023-12-01T05:00:00Z,4x6cjOcVz44aiLSOHCLKPd
2vRmz7wDDxRY4zPSzwEmIT,TE FUI A SEGUIR,0,False,153153,2023-12-01T05:00:00Z,3AROvUBUe1mMAauVt73kRF
1jeaCBXzfpy9kPBuLSQNmo,Me Gusta Tu Flow,72,True,177500,2023-12-01T05:00:00Z,1625TAr0aacB03dTtcLg5W
6q6aChVJ5LLXFUSfakwpxW,Piscina,84,True,225661,2023-12-01T05:00:00Z,2dgGJoPFotq4qDUbzAKVU0
2kz1YOhJiNubjigR1gB1VX,DILUVIO,89,True,197052,2023-12-01T05:00:00Z,6E7Awtyx6opYTbPXx6ApzB
6vkEJP0K2rPfe0ucPnKkLd,Vocation,77,False,184320,2023-12-01T05:00:00Z,3nEa7WJXcruywRIZXu6qRE
3nNmRE0DxHC6ZaKkrpUumS,FINA,91,True,216327,2023-12-01T05:00:00Z,4FftCsAcXXD1nFO9RFUNFO
6k5wiT5l9DK8iZmhvEvoqo,Corazón Roto - Remix,83,True,275040,2023-12-01T05:00:00Z,6tt4TtcglWQFVSI0AGUvEF
7mXuWTczZNxG5EDcjFEuJR,LADY GAGA,93,True,212878,2023-12-01T05:00:00Z,4jox3ip1I39DFC2B7R5qLH
7mLPSkAJraASgNk6ywyTkp,MI EX TENÍA RAZÓN,81,False,154374,2023-12-01T05:00:00Z,1f2q2JQ3GFwIrWch2JLC0u
2HafqoJbgXdtjwCOvNEF14,Si No Estás,98,False,184061,2023-12-01T05:00:00Z,66k6EGkPtYoN44anGIsEPW
6VjagyaPDsRal64aHXNIUY,La_Original.mp3,82,False,140625,2023-12-01T05:00:00Z,54okOxhsxH5Lmxgdv4WwKN
6irysuQyZWd7Bjj7ePiOs2,Holanda,89,True,231693,2023-12-01T05:00:00Z,42D6fdFJ4SLnh4jXZJrsNa
7yIIeKUxTpn36X6CFJhgEi,Reggaeton Champagne,89,True,159170,2023-12-01T05:00:00Z,2u2IVr3kVR13lr517rvcjM
62xla8336vUnmxTWNzCfRt,BUBALU,78,False,228186,2023-12-01T05:00:00Z,16ScBmKm5WA3RwvTqiQlJd
6R0DBvEERp0MrxqxNsQ6rw,No te enamores de él,69,False,197366,2023-12-01T05:00:00Z,0iqIzRLZwJlE757cS7Ow6Z
6RcAHyC5sAUIbPTkhOQwd8,Y LLORO,91,True,179013,2023-12-01T05:00:00Z,7Lv6VzSqIz1sAssK2JUskG
6pLYGP1FGsfhUFb3s9X1mz,BONITA,75,False,169842,2023-12-01T05:00:00Z,1ufDxUWa07eVx4iakS8DVO
0QRHOAeU8JRaVVn3UoZBih,REINA,86,True,211879,2023-12-01T05:00:00Z,0SoJvPHbKVhvmVJOp3kzp3
671fHUAB2n0MocazS1bMB8,Por Dentro,79,True,165981,2023-12-01T05:00:00Z,0eurPgSTFcfvsgGSqIciS4
3FvTHuefYV6TxE3Kseqno8,LOU LOU,90,True,188000,2023-12-01T05:00:00Z,1sHlTAYqr45xrIUxcDrkmn
2VOXLA9TzOAVCjDi7RY5DV,PACTO (feat. Bryant Myers & Dei V) - Remix,81,True,346000,2023-12-01T05:00:00Z,6XCBKPAIVzJej4qkhHYJd6
6gMj2DzKR2PjrrbNSwcGFR,OA,87,True,235200,2023-12-01T05:00:00Z,6YpCug9vNZz4uvlmlU7cet
3Yw6KJjm8ycybvl6UdW9dq,GANGSTER (PQFNEDG),81,True,215470,2023-12-01T05:00:00Z,1q4RVq8faHbRP2v1OnoRxl
35FW5OEe4p38LdjK1KqT2X,Tá OK (Remix),82,False,171760,2023-12-01T05:00:00Z,3n14ur3lb0lQ81joReKXVf
4PA1wK0leCjmRZlP5dQ8Lv,El Cielo,86,True,191320,2023-12-01T05:00:00Z,6xEYRYXMWfcC7xLOU10O3f
5ONDwiSzjziWVwmxRZCen6,Lo Que Queda de Mí,0,False,230867,2023-12-01T05:00:00Z,5gSUafhGxfjgna6Wr0fiVc
4SW9gHnW8NfKOdqmh0ij45,Fruto,89,False,132294,2023-12-01T05:00:00Z,4NMv3cMkDwkkR6EdLloQDB
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,87,True,156345,2023-12-01T05:00:00Z,30KJEN3ICjhYsZ1NgunRCr
2TJKY0WSFufZOzbRNgl6zE,ELOVRGA,90,True,194769,2023-12-01T05:00:00Z,2EmOYnsIj3bkiPYTuhsqZR
0J9g1MMJDhyvOb3NWckHMm,Chulo pt.2,88,True,219333,2023-12-01T05:00:00Z,3gsIT2tGpLm0mQGRCnrZ7j
0p0cOpBujR114Wirv5AM7W,Narcotics (with Bryant Myers),83,True,173991,2023-12-01T05:00:00Z,1SpjWWwAvgm4LLMFtqOwUc
0Me3GyNuLOa1YTIxhJPyCn,ASI ES LA VIDA,83,False,172095,2023-12-01T05:00:00Z,6qW93Zylfk7oxZ8ZzwjkL5
2hn2zOA2XFlv6DSmesylrL,QUEMA,87,True,150618,2023-12-01T05:00:00Z,0RdSengz6ayOfcVwH3HBry
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,90,False,165848,2023-12-01T05:00:00Z,5i9lMMUZ1QZNsLEE3j50kT
6VsqdsaY4oV06NODea0L0J,POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),83,False,185207,2023-12-01T05:00:00Z,34Kj1LPZ7xhlskIb9qD6D6
3wlIAXSDtlD9iU8ysld06Z,BIPOLAR,87,True,265045,2023-12-01T05:00:00Z,6obRcLVFuI4x6jan7GNkYJ
6hwGwCfCwHoSJQw7AYPEQu,ANDO,87,False,172774,2023-12-01T05:00:00Z,6UJ9acnNOzxZCq9lv8Mo8D
4tYgQrGwhpvjfq4ryajgUo,El Correcto,81,False,168124,2023-12-01T05:00:00Z,1mM3IeOAt840NlJXVNWUWH
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),93,False,227195,2023-12-01T05:00:00Z,6PbnGueEO6LGodPfvNldYf
5ya0TmUQw2wHMkq36rPsnd,World on Fire,78,False,189986,2023-12-01T05:00:00Z,2WSeZEFsZKPJQ09abZCIaz
2hNQDbZcN3vqRAuwiz7poI,Tucson Too Late,74,False,172853,2023-12-01T05:00:00Z,6izHNYgyKzGdRpYwtYFaaG
1UlwFwRrb4Kth3TwnjBAJV,Country Boy's Dream Girl,72,False,183906,2023-12-01T05:00:00Z,6M7Cnkdd1zqazDkHJxHxPJ
7MSWxMumjz6lHj7oRApNbg,White Horse,81,False,267893,2023-12-01T05:00:00Z,5yeOXz3vHyMv8ySLEcCya7
0eBFgRxyVSeuT4iyrbukdn,Where the Wild Things Are,77,False,239533,2023-12-01T05:00:00Z,5Uly85dJHHDfHQCsyUQ8gw
41cv1emXVm5Su4DWvltXa6,Something's Gonna Kill Me,72,False,183680,2023-12-01T05:00:00Z,1ST1AL02131q4x1nzMO8It
2z5t8IRRtt5vwkSzP9umJo,your place,61,False,182086,2023-12-01T05:00:00Z,2mb9T1V9feTNeGUNvXycfJ
6vsa5VDsIaWC8oJnowU65l,This Town's Been Too Good To Us,77,False,191626,2023-12-01T05:00:00Z,1QVjRGmRPZIbdlL22aUmol
2otAb5kIGdZzJCqcUHNztT,goodbye looks good on you (feat. Mitchell Tenpenny),72,False,171080,2023-12-01T05:00:00Z,47YHgGmxtAPS3fDmPPX1GG
0wXThIDxO3YRJCpPgnmbkw,Where It Ends,76,False,179294,2023-12-01T05:00:00Z,19DGbjQW4oJmS1TLmr7OH3
103u49mLoJUge83B1CnLxI,TRUCK BED,80,True,167534,2023-12-01T05:00:00Z,6Oynwy3OABCiAqN9w9UqBN
7tthSTXf5hvLdzW8fb2Kzy,Ain't Missin' You,69,False,176371,2023-12-01T05:00:00Z,023kFfJCSir9ZO6PjS13UB
1xdsRkWxWWUkKhh9hRtfYp,Out Of That Truck,71,False,177400,2023-12-01T05:00:00Z,7nglF1PaMAFKEzUq3reXiJ
73zawW1ttszLRgT9By826D,Man Made A Bar (feat. Eric Church),78,False,191231,2023-12-01T05:00:00Z,6i7mF7whyRJuLJ4ogbH2wh
2eGvz6O6tVnh9nKiitDEhZ,I Can Feel It,73,False,163600,2023-12-01T05:00:00Z,0zjGKouRkAN6Z9Y9CwuSqi
2kE2HFBFkJ0VMw3igxYohz,Wild Ones (feat. Jelly Roll),82,True,141367,2023-12-01T05:00:00Z,5yLgEnZGrpgxjmARNWP56g
1pmBuw9a3r467tlzVZj0P4,Bigger Mistakes,70,False,179228,2023-12-01T05:00:00Z,2uVwuhiaZ87g3vubWsYODw
3vKAQFXRh0lkJdPuS5pclq,If You Were A Song,69,False,259876,2023-12-01T05:00:00Z,45vV4tTizW88VginnGXeJ9
2neydrTb5GVPRHNNmW0iPP,Last Rodeo,71,False,195488,2023-12-01T05:00:00Z,3BaNqBIic3TSZtXrnooYES
2gT2iF1YK5r54A2PDEXVv8,Pretty Little Poison,77,False,218160,2023-12-01T05:00:00Z,19EncKM5x6aE207IFFUT2M
7Ez0QMtgIQ60BOHGHh3yPc,See You Next Summer,70,False,157800,2023-12-01T05:00:00Z,5HiDygOM1Jx8Crkko9AV1y
2ePiBvKtQOCBHq9uOlwiiU,I'm Not Pretty,75,False,181066,2023-12-01T05:00:00Z,5DFed53ADZwnPOYuqoZJHK
65M92JpTbAdHmTQm4jGaDa,Think I'm In Love With You,76,False,222800,2023-12-01T05:00:00Z,52lLryGmbfkDOayypXEhhR
6DHPLbudo5JXNdUlG7zDcC,Please Don't Go,81,False,181498,2023-12-01T05:00:00Z,4K2htiCgz7DrhLOWepp3ru
4l5w5qGInIhwfvpYmPIYdK,Different 'Round Here,74,False,174992,2023-12-01T05:00:00Z,1FkgWqBfOH8VaaiG8PRGxX
0ayd4fDb6rMZl9uqCY3Hzl,Old Dirt Roads,71,False,227891,2023-12-01T05:00:00Z,2qc0wysNJNJtKEqCKjJmxU
4QzoBae05AxedOwsC8cqlh,Heart They Didn't Break,70,False,190540,2023-12-01T05:00:00Z,0UEl0ztfoALMXiCqjl8tvN
4bARASJEokNacSYtEhoNBp,Burn It Down - Radio Edit,72,False,216673,2023-12-01T05:00:00Z,113muW4YS82jqoS39y5Jgl
4dtIxANFBU6CfhI9c2hf2g,Coal,82,False,194440,2023-12-01T05:00:00Z,5c5a2dLd2qLVN5zlaOcKJQ
72kGuWpRiuA149Bn5lDkIO,We Ride,82,True,188482,2023-12-01T05:00:00Z,19X9Ts9AYIRrqthSTf3qss
2dPwBKr5uJeCeyd5IoWi8W,We Don't Fight Anymore,74,False,220145,2023-12-01T05:00:00Z,1goHGZOsPNmzsJTxOIa62m
3eNOyXmzuA46bUvi8FkIoW,Mamaw's House,76,False,187269,2023-12-01T05:00:00Z,33U85sBjvKsbCsYo5DeEUa
0GdZqKPBrvkpo7mk2OyHtf,Back Then Right Now,70,False,201485,2023-12-01T05:00:00Z,3IQfOGGUJfBkWIgXzLaub9
3vsdSgCvepm6kroIPLa4Oz,Can't Break Up Now,70,False,200133,2023-12-01T05:00:00Z,4mwTxDYJxiUMRdGhpiBbx8
43SoxERu5UlXAgt4Es1VQU,Porch Light,80,True,184949,2023-12-01T05:00:00Z,2t0vbfmG9x5kKI8MqaxQKA
7hZTywPKMdVjJzwdWu11BK,Save Me The Trouble,70,False,200346,2023-12-01T05:00:00Z,0k3Twwed7AzLrgaKywvQWF
7qaMlLPdwNiiU1Uiy1oAdO,Glory Days,71,False,162733,2023-12-01T05:00:00Z,0aRxuDLQsKlZMgz61rb3t8
1hgINxfKQlJOikzd9skvC2,Boys Back Home,75,False,165835,2023-12-01T05:00:00Z,79S52DbQr4rfVJ3LUkC2P7
6UoKX6uLJwhsnyTp5k5StP,The Painter,78,False,211413,2023-12-01T05:00:00Z,5KxDhlSxJGEOcaTnqKwdYu
1fOvzFCRA3Ko0ihc2QTE29,Hold On,71,False,184106,2023-12-01T05:00:00Z,3s7URrr4aax9L0kgMyyE00
6d3QUBsiAw3aZI6F2mMhzk,Wildflowers and Wild Horses (Single Version),68,False,216573,2023-12-01T05:00:00Z,4yec2VewOzxBHjBgQ0yauV
2d3KkBpDlOCLT5Wlhrwhfd,Things I Take For Granted,68,False,206929,2023-12-01T05:00:00Z,182iKgpkS0r9XZDsjojCTP
30fbAXFjj9feoB56NbLFN0,Straight and Narrow,48,False,199874,2023-12-01T05:00:00Z,38SBM2jhA27kEq2SrgfS89
